,time,prod_gen_44,export_node_127,load_node_153,prod_gen_30,prod_gen_4,prod_gen_20,prod_gen_13,load_node_98,prod_gen_33,prod_gen_29,prod_gen_21,prod_gen_40,load_node_134,prod_gen_41,prod_gen_25,prod_gen_42,prod_gen_22,load_node_63,prod_gen_16,prod_gen_15
2505,2012-04-14 09:00:00,0.0,-10.0553,67.6949,0.0,0.0,0.0,0.0,35.1028,0.0,0.0,0.0,0.0,2.5287,0.0,0.0,0.0,0.0,12.0303,0.0,0.0
2506,2012-04-14 10:00:00,0.0,189.07022800000001,67.7695,0.0,0.0,0.0,0.0,35.0921,0.0,0.0,0.0,0.0,2.5273,0.0,0.0,0.0,0.0,12.0239,0.0,0.0
2507,2012-04-14 11:00:00,0.0,-10.3981,68.1883,0.0,0.0,0.0,0.0,35.2557,0.0,0.0,0.0,0.0,2.5385,0.0,0.0,0.0,0.0,12.0769,0.0,0.0
2508,2012-04-14 12:00:00,0.0,255.86955,65.8342,0.0,0.0,0.0,0.0,33.9651,0.0,0.0,0.0,0.0,2.4447,0.0,0.0,0.0,0.0,11.6306,0.0,0.0
2509,2012-04-14 13:00:00,0.0,247.807121,62.6892,0.0,0.0,0.0,0.0,32.3177,0.0,0.0,0.0,0.0,2.3258,0.0,0.0,0.0,0.0,11.0651,0.0,0.0
2510,2012-04-14 14:00:00,0.0,242.09447000000003,60.7478,0.0,0.0,0.0,0.0,31.2908,0.0,0.0,0.0,0.0,2.2516,0.0,0.0,0.0,0.0,10.712,0.0,0.0
2511,2012-04-14 15:00:00,0.0,221.946289,60.0443,0.0,0.0,0.0,0.0,30.9252,0.0,0.0,0.0,0.0,2.2253,0.0,0.0,0.0,0.0,10.5867,0.0,0.0
2512,2012-04-14 16:00:00,0.0,215.00871899999999,59.9578,0.0,0.0,0.0,0.0,30.9279,0.0,0.0,0.0,0.0,2.226,0.0,0.0,0.0,0.0,10.5903,0.0,0.0
2513,2012-04-14 17:00:00,0.0,-9.4323,61.6217,0.0,0.0,0.0,0.0,31.8469,0.0,0.0,0.0,0.0,2.2929,0.0,0.0,0.0,0.0,10.9084,0.0,0.0
2514,2012-04-14 18:00:00,0.0,-9.714,63.965,0.0,0.0,0.0,0.0,33.0874,0.0,0.0,0.0,0.0,2.3826,0.0,0.0,0.0,0.0,11.335,0.0,0.0
2515,2012-04-14 19:00:00,0.0,120.727007,69.0559,0.0,0.0,0.0,0.0,35.758,0.0,0.0,0.0,0.0,2.5753,0.0,0.0,0.0,0.0,12.252,0.0,0.0
2516,2012-04-14 20:00:00,0.0,122.003097,66.9147,0.0,0.0,0.0,0.0,34.3865,0.0,0.0,0.0,0.0,2.4734,0.0,0.0,0.0,0.0,11.7672,0.0,0.0
2517,2012-04-14 21:00:00,0.0,103.182736,62.5415,0.0,0.0,0.0,0.0,32.0844,0.0,0.0,0.0,0.0,2.3072,0.0,0.0,0.0,0.0,10.9763,0.0,0.0
2518,2012-04-14 22:00:00,0.0,76.784856,58.6072,0.0,0.0,0.0,0.0,30.0299,0.0,0.0,0.0,0.0,2.159,0.0,0.0,0.0,0.0,10.2714,0.0,0.0
2519,2012-04-14 23:00:00,0.0,63.567556,53.4978,0.0,0.0,0.0,0.0,27.3952,0.0,0.0,0.0,0.0,1.9694,0.0,0.0,0.0,0.0,9.3693,0.0,0.0
2520,2012-04-15 00:00:00,0.0,77.536289,49.9782,0.0,0.0,0.0,0.0,25.6217,0.0,0.0,0.0,0.0,1.8422,0.0,0.0,0.0,0.0,8.7643,0.0,0.0
2521,2012-04-15 01:00:00,0.0,43.04182,47.6848,0.0,0.0,0.0,0.0,24.5207,0.0,0.0,0.0,0.0,1.764,0.0,0.0,0.0,0.0,8.392,0.0,0.0
2522,2012-04-15 02:00:00,0.0,46.352702,47.1617,0.0,0.0,0.0,0.0,24.2861,0.0,0.0,0.0,0.0,1.7475,0.0,0.0,0.0,0.0,8.3137,0.0,0.0
2523,2012-04-15 03:00:00,0.0,53.12381800000001,46.799,0.0,0.0,0.0,0.0,24.1216,0.0,0.0,0.0,0.0,1.7359,0.0,0.0,0.0,0.0,8.2586,0.0,0.0
2524,2012-04-15 04:00:00,0.0,52.583229,47.5079,0.0,0.0,0.0,0.0,24.5469,0.0,0.0,0.0,0.0,1.7672,0.0,0.0,0.0,0.0,8.4077,0.0,0.0
2525,2012-04-15 05:00:00,0.0,59.892993000000004,47.3989,0.0,0.0,0.0,0.0,24.4766,0.0,0.0,0.0,0.0,1.762,0.0,0.0,0.0,0.0,8.3828,0.0,0.0
2526,2012-04-15 06:00:00,0.0,42.72081,48.2302,0.0,0.0,0.0,0.0,25.0004,0.0,0.0,0.0,0.0,1.8008,0.0,0.0,0.0,0.0,8.5675,0.0,0.0
2527,2012-04-15 07:00:00,0.0,57.76762900000001,52.328,0.0,0.0,0.0,0.0,27.2148,0.0,0.0,0.0,0.0,1.9614,0.0,0.0,0.0,0.0,9.3315,0.0,0.0
2528,2012-04-15 08:00:00,0.0,72.868848,56.8842,0.0,0.0,0.0,0.0,29.5856,0.0,0.0,0.0,0.0,2.1323,0.0,0.0,0.0,0.0,10.1445,0.0,0.0
2529,2012-04-15 09:00:00,0.0,-8.8112,59.3207,0.0,0.0,0.0,0.0,30.7605,0.0,0.0,0.0,0.0,2.2159,0.0,0.0,0.0,0.0,10.5421,0.0,0.0
2530,2012-04-15 10:00:00,0.0,159.810073,60.1854,0.0,0.0,0.0,0.0,31.1016,0.0,0.0,0.0,0.0,2.2392,0.0,0.0,0.0,0.0,10.653,0.0,0.0
2531,2012-04-15 11:00:00,0.0,-9.5425,60.9819,0.0,0.0,0.0,0.0,31.4367,0.0,0.0,0.0,0.0,2.2624,0.0,0.0,0.0,0.0,10.7634,0.0,0.0
2532,2012-04-15 12:00:00,0.0,-9.4237,59.9352,0.0,0.0,0.0,0.0,30.88,0.0,0.0,0.0,0.0,2.2221,0.0,0.0,0.0,0.0,10.5718,0.0,0.0
2533,2012-04-15 13:00:00,0.0,-8.9131,56.5075,0.0,0.0,0.0,0.0,29.1032,0.0,0.0,0.0,0.0,2.0941,0.0,0.0,0.0,0.0,9.9629,0.0,0.0
2534,2012-04-15 14:00:00,0.0,-8.7683,55.5674,0.0,0.0,0.0,0.0,28.6176,0.0,0.0,0.0,0.0,2.0592,0.0,0.0,0.0,0.0,9.7966,0.0,0.0
2535,2012-04-15 15:00:00,0.0,-8.634,54.8919,0.0,0.0,0.0,0.0,28.2803,0.0,0.0,0.0,0.0,2.035,0.0,0.0,0.0,0.0,9.6818,0.0,0.0
2536,2012-04-15 16:00:00,0.0,-8.3861,54.3824,0.0,0.0,0.0,0.0,28.0819,0.0,0.0,0.0,0.0,2.0215,0.0,0.0,0.0,0.0,9.6175,0.0,0.0
2537,2012-04-15 17:00:00,0.0,174.325575,55.4835,0.0,0.0,0.0,0.0,28.6739,0.0,0.0,0.0,0.0,2.0644,0.0,0.0,0.0,0.0,9.8215,0.0,0.0
2538,2012-04-15 18:00:00,0.0,205.797374,60.5992,0.0,0.0,0.0,0.0,31.4026,0.0,0.0,0.0,0.0,2.2619,0.0,0.0,0.0,0.0,10.761,0.0,0.0
2539,2012-04-15 19:00:00,0.0,-9.9024,68.2921,0.0,0.0,0.0,0.0,35.5048,0.0,0.0,0.0,0.0,2.5588,0.0,0.0,0.0,0.0,12.1733,0.0,0.0
2540,2012-04-15 20:00:00,0.0,-10.604,67.1303,0.0,0.0,0.0,0.0,34.5683,0.0,0.0,0.0,0.0,2.4873,0.0,0.0,0.0,0.0,11.8335,0.0,0.0
2541,2012-04-15 21:00:00,0.0,105.82598700000001,62.8207,0.0,0.0,0.0,0.0,32.2468,0.0,0.0,0.0,0.0,2.3191,0.0,0.0,0.0,0.0,11.033,0.0,0.0
2542,2012-04-15 22:00:00,0.0,48.662042,57.218,0.0,0.0,0.0,0.0,29.3183,0.0,0.0,0.0,0.0,2.1078,0.0,0.0,0.0,0.0,10.028,0.0,0.0
2543,2012-04-15 23:00:00,0.0,23.541182,52.7525,0.0,0.0,0.0,0.0,27.0316,0.0,0.0,0.0,0.0,1.9434,0.0,0.0,0.0,0.0,9.2459,0.0,0.0
2544,2012-04-16 00:00:00,0.0,21.723686999999998,50.5459,0.0,0.0,0.0,0.0,25.9863,0.0,0.0,0.0,0.0,1.8693,0.0,0.0,0.0,0.0,8.8933,0.0,0.0
2545,2012-04-16 01:00:00,0.0,34.339319,48.9668,0.0,0.0,0.0,0.0,25.2154,0.0,0.0,0.0,0.0,1.8144,0.0,0.0,0.0,0.0,8.6318,0.0,0.0
2546,2012-04-16 02:00:00,0.0,26.004297,48.7151,0.0,0.0,0.0,0.0,25.1235,0.0,0.0,0.0,0.0,1.8082,0.0,0.0,0.0,0.0,8.6025,0.0,0.0
2548,2012-04-16 04:00:00,0.0,30.342768,55.5315,0.0,0.0,0.0,0.0,28.8766,0.0,0.0,0.0,0.0,2.0811,0.0,0.0,0.0,0.0,9.9011,0.0,0.0
2549,2012-04-16 05:00:00,0.0,33.076464,63.1445,0.0,0.0,0.0,0.0,32.9789,0.0,0.0,0.0,0.0,2.3785,0.0,0.0,0.0,0.0,11.3157,0.0,0.0
2550,2012-04-16 06:00:00,0.0,36.35354,69.3793,0.0,0.0,0.0,0.0,36.3472,0.0,0.0,0.0,0.0,2.6228,0.0,0.0,0.0,0.0,12.4777,0.0,0.0
2551,2012-04-16 07:00:00,0.0,37.81888,73.6829,0.0,0.0,0.0,0.0,38.4178,0.0,0.0,0.0,0.0,2.77,0.0,0.0,0.0,0.0,13.1783,0.0,0.0
2552,2012-04-16 08:00:00,0.0,37.242371,76.5047,0.0,0.0,0.0,0.0,39.6441,0.0,0.0,0.0,0.0,2.8555,0.0,0.0,0.0,0.0,13.5851,0.0,0.0
2553,2012-04-16 09:00:00,0.0,64.09598100000001,76.6881,0.0,0.0,0.0,0.0,39.6505,0.0,0.0,0.0,0.0,2.8549,0.0,0.0,0.0,0.0,13.5823,0.0,0.0
2554,2012-04-16 10:00:00,0.0,120.682543,77.209,0.0,0.0,0.0,0.0,39.8748,0.0,0.0,0.0,0.0,2.8705,0.0,0.0,0.0,0.0,13.6566,0.0,0.0
2555,2012-04-16 11:00:00,0.0,115.80227,76.4867,0.0,0.0,0.0,0.0,39.4465,0.0,0.0,0.0,0.0,2.8391,0.0,0.0,0.0,0.0,13.5068,0.0,0.0
2556,2012-04-16 12:00:00,0.0,103.704776,73.4369,0.0,0.0,0.0,0.0,37.8845,0.0,0.0,0.0,0.0,2.7268,0.0,0.0,0.0,0.0,12.9726,0.0,0.0
2557,2012-04-16 13:00:00,0.0,74.878276,71.5535,0.0,0.0,0.0,0.0,36.8549,0.0,0.0,0.0,0.0,2.652,0.0,0.0,0.0,0.0,12.6167,0.0,0.0
2558,2012-04-16 14:00:00,0.0,58.897075,70.8969,0.0,0.0,0.0,0.0,36.5038,0.0,0.0,0.0,0.0,2.6265,0.0,0.0,0.0,0.0,12.4958,0.0,0.0
2559,2012-04-16 15:00:00,0.0,58.826478,70.0482,0.0,0.0,0.0,0.0,36.0884,0.0,0.0,0.0,0.0,2.5969,0.0,0.0,0.0,0.0,12.3548,0.0,0.0
2560,2012-04-16 16:00:00,0.0,52.905852,69.2324,0.0,0.0,0.0,0.0,35.6744,0.0,0.0,0.0,0.0,2.5672,0.0,0.0,0.0,0.0,12.2134,0.0,0.0
2561,2012-04-16 17:00:00,0.0,28.253326,69.3352,0.0,0.0,0.0,0.0,35.7896,0.0,0.0,0.0,0.0,2.5762,0.0,0.0,0.0,0.0,12.2564,0.0,0.0
2562,2012-04-16 18:00:00,0.0,15.738685999999998,72.1462,0.0,0.0,0.0,0.0,37.3361,0.0,0.0,0.0,0.0,2.6887,0.0,0.0,0.0,0.0,12.7914,0.0,0.0
2563,2012-04-16 19:00:00,0.0,4.525562,77.9572,0.0,0.0,0.0,0.0,40.4388,0.0,0.0,0.0,0.0,2.9133,0.0,0.0,0.0,0.0,13.8599,0.0,0.0
2565,2012-04-16 21:00:00,0.0,0.588021,67.5787,0.0,0.0,0.0,0.0,34.5992,0.0,0.0,0.0,0.0,2.4872,0.0,0.0,0.0,0.0,11.8327,0.0,0.0
2566,2012-04-16 22:00:00,0.0,7.3504320000000005,62.1761,0.0,0.0,0.0,0.0,31.8232,0.0,0.0,0.0,0.0,2.2875,0.0,0.0,0.0,0.0,10.8827,0.0,0.0
2567,2012-04-16 23:00:00,0.0,16.286224,57.3472,0.0,0.0,0.0,0.0,29.4123,0.0,0.0,0.0,0.0,2.1149,0.0,0.0,0.0,0.0,10.0617,0.0,0.0
2568,2012-04-17 00:00:00,0.0,4.468075,54.4587,0.0,0.0,0.0,0.0,27.9849,0.0,0.0,0.0,0.0,2.0129,0.0,0.0,0.0,0.0,9.5765,0.0,0.0
2569,2012-04-17 01:00:00,0.0,-3.4424309999999996,53.2,0.0,0.0,0.0,0.0,27.4086,0.0,0.0,0.0,0.0,1.9723,0.0,0.0,0.0,0.0,9.3833,0.0,0.0
2570,2012-04-17 02:00:00,0.0,-6.239416,52.5996,0.0,0.0,0.0,0.0,27.1371,0.0,0.0,0.0,0.0,1.9532,0.0,957.0,0.0,0.0,9.2925,0.0,0.0
2572,2012-04-17 04:00:00,0.0,1663.9947539999998,58.1959,0.0,240.0,0.0,60.0,30.2121,0.0,132.0,0.0,206.0,2.1768,0.0,957.0,0.0,191.6,10.3561,0.0,139.0
2573,2012-04-17 05:00:00,0.0,1666.111183,65.7471,0.0,240.0,0.0,60.0,34.3119,0.0,132.0,0.0,206.0,2.4743,0.0,957.0,0.0,191.6,11.7716,0.0,139.0
2574,2012-04-17 06:00:00,0.0,1672.2238830000001,71.9526,0.0,240.0,0.0,60.0,37.666,0.0,132.0,0.0,206.0,2.7176,0.0,957.0,0.0,191.6,12.9288,0.0,139.0
2575,2012-04-17 07:00:00,0.0,1681.5998559999998,75.3385,0.0,240.0,0.0,60.0,39.2556,0.0,132.0,0.0,206.0,2.8301,0.0,957.0,0.0,191.6,13.4642,0.0,139.0
2576,2012-04-17 08:00:00,0.0,1687.063884,77.6307,0.0,240.0,0.0,60.0,40.1845,0.0,132.0,0.0,206.0,2.8939,0.0,957.0,0.0,191.6,13.7679,0.0,139.0
2577,2012-04-17 09:00:00,0.0,23.652975,77.7661,0.0,0.0,0.0,0.0,40.1682,0.0,0.0,0.0,0.0,2.8917,0.0,957.0,0.0,191.6,13.7575,0.0,139.0
2578,2012-04-17 10:00:00,0.0,50.022117,78.0226,0.0,0.0,0.0,0.0,40.2686,0.0,0.0,0.0,0.0,2.8986,0.0,0.0,0.0,0.0,13.79,0.0,0.0
2579,2012-04-17 11:00:00,0.0,-12.1351,76.7112,0.0,0.0,0.0,0.0,39.4952,0.0,0.0,0.0,0.0,2.8418,0.0,0.0,0.0,0.0,13.5197,0.0,0.0
2580,2012-04-17 12:00:00,0.0,130.54476,73.0259,0.0,0.0,0.0,0.0,37.6501,0.0,0.0,0.0,0.0,2.7096,0.0,0.0,0.0,0.0,12.8911,0.0,0.0
2581,2012-04-17 13:00:00,0.0,99.927415,71.8239,0.0,0.0,0.0,0.0,36.9542,0.0,0.0,0.0,0.0,2.6586,0.0,0.0,0.0,0.0,12.6485,0.0,0.0
2582,2012-04-17 14:00:00,0.0,162.146553,71.5921,0.0,0.0,0.0,0.0,36.8235,0.0,0.0,0.0,0.0,2.6491,0.0,0.0,0.0,0.0,12.6031,0.0,0.0
2583,2012-04-17 15:00:00,0.0,234.312752,71.3857,0.0,0.0,0.0,0.0,36.742,0.0,0.0,0.0,0.0,2.6435,0.0,0.0,0.0,0.0,12.5766,0.0,0.0
2584,2012-04-17 16:00:00,0.0,237.672737,70.7076,0.0,0.0,0.0,0.0,36.3914,0.0,0.0,0.0,0.0,2.6183,0.0,0.0,0.0,0.0,12.4565,0.0,0.0
2585,2012-04-17 17:00:00,0.0,236.053491,70.972,0.0,0.0,0.0,0.0,36.5949,0.0,0.0,0.0,0.0,2.6337,0.0,0.0,0.0,0.0,12.53,0.0,0.0
2586,2012-04-17 18:00:00,0.0,239.412807,73.8773,0.0,0.0,0.0,0.0,38.1624,0.0,0.0,0.0,0.0,2.7474,0.0,0.0,0.0,0.0,13.0706,0.0,0.0
2587,2012-04-17 19:00:00,0.0,150.130114,78.7812,0.0,0.0,0.0,0.0,40.78,0.0,0.0,0.0,0.0,2.9368,0.0,0.0,0.0,0.0,13.9719,0.0,0.0
2588,2012-04-17 20:00:00,0.0,113.970644,73.6301,0.0,0.0,0.0,0.0,37.8021,0.0,0.0,0.0,0.0,2.7187,0.0,0.0,0.0,0.0,12.934,0.0,0.0
2589,2012-04-17 21:00:00,0.0,121.262841,67.448,0.0,0.0,0.0,0.0,34.5,0.0,0.0,0.0,0.0,2.4796,0.0,0.0,0.0,0.0,11.7969,0.0,0.0
2590,2012-04-17 22:00:00,0.0,150.309199,61.8135,0.0,0.0,0.0,0.0,31.6135,0.0,0.0,0.0,0.0,2.2721,0.0,0.0,0.0,0.0,10.8096,0.0,0.0
2591,2012-04-17 23:00:00,0.0,127.752137,56.4113,0.0,0.0,0.0,0.0,28.9049,0.0,0.0,0.0,0.0,2.0781,0.0,0.0,0.0,0.0,9.8866,0.0,0.0
2592,2012-04-18 00:00:00,0.0,107.307268,53.7144,0.0,0.0,0.0,0.0,27.5852,0.0,0.0,0.0,0.0,1.984,0.0,0.0,0.0,0.0,9.4387,0.0,0.0
2593,2012-04-18 01:00:00,0.0,52.715306999999996,52.6742,0.0,0.0,0.0,0.0,27.1215,0.0,0.0,0.0,0.0,1.9515,0.0,0.0,0.0,0.0,9.2841,0.0,0.0
2595,2012-04-18 03:00:00,0.0,41.687475,53.4412,0.0,0.0,0.0,0.0,27.6285,0.0,0.0,0.0,0.0,1.9893,0.0,0.0,0.0,0.0,9.464,0.0,0.0
2596,2012-04-18 04:00:00,0.0,42.218697999999996,58.6262,0.0,0.0,0.0,0.0,30.456,0.0,0.0,0.0,0.0,2.1946,0.0,0.0,0.0,0.0,10.4409,0.0,0.0
2597,2012-04-18 05:00:00,0.0,71.752637,66.3432,0.0,0.0,0.0,0.0,34.6414,0.0,0.0,0.0,0.0,2.4983,0.0,0.0,0.0,0.0,11.8857,0.0,0.0
2598,2012-04-18 06:00:00,0.0,65.270609,71.9795,0.0,0.0,0.0,0.0,37.6559,0.0,0.0,0.0,0.0,2.7166,0.0,0.0,0.0,0.0,12.924,0.0,0.0
2599,2012-04-18 07:00:00,0.0,106.216847,75.6441,0.0,0.0,0.0,0.0,39.4058,0.0,0.0,0.0,0.0,2.8408,0.0,0.0,0.0,0.0,13.5152,0.0,0.0
2600,2012-04-18 08:00:00,0.0,179.548377,77.9453,0.0,0.0,0.0,0.0,40.3565,0.0,0.0,0.0,0.0,2.9064,0.0,0.0,0.0,0.0,13.8273,0.0,0.0
2601,2012-04-18 09:00:00,0.0,191.724063,79.0877,0.0,0.0,0.0,0.0,40.8498,0.0,0.0,0.0,0.0,2.9408,0.0,0.0,0.0,0.0,13.9908,0.0,0.0
2602,2012-04-18 10:00:00,0.0,-12.2916,79.4423,0.0,0.0,0.0,0.0,41.0066,0.0,0.0,0.0,0.0,2.9518,0.0,0.0,0.0,0.0,14.043,0.0,0.0
2603,2012-04-18 11:00:00,0.0,240.36761,78.1866,0.0,0.0,0.0,0.0,40.2806,0.0,0.0,0.0,0.0,2.8986,0.0,0.0,0.0,0.0,13.79,0.0,0.0
2604,2012-04-18 12:00:00,0.0,247.506933,74.4641,0.0,0.0,0.0,0.0,38.3775,0.0,0.0,0.0,0.0,2.7618,0.0,0.0,0.0,0.0,13.1393,0.0,0.0
2605,2012-04-18 13:00:00,0.0,256.75192200000004,73.3497,0.0,0.0,0.0,0.0,37.7172,0.0,0.0,0.0,0.0,2.7133,0.0,0.0,0.0,0.0,12.9083,0.0,0.0
2606,2012-04-18 14:00:00,0.0,243.077108,73.0819,0.0,0.0,0.0,0.0,37.5607,0.0,0.0,0.0,0.0,2.7018,0.0,0.0,0.0,0.0,12.8537,0.0,0.0
2607,2012-04-18 15:00:00,0.0,232.880575,72.9191,0.0,0.0,0.0,0.0,37.4954,0.0,0.0,0.0,0.0,2.6973,0.0,0.0,0.0,0.0,12.8324,0.0,0.0
2608,2012-04-18 16:00:00,0.0,-11.592,72.1963,0.0,0.0,0.0,0.0,37.1053,0.0,0.0,0.0,0.0,2.669,0.0,0.0,0.0,0.0,12.6979,0.0,0.0
2609,2012-04-18 17:00:00,0.0,232.54272799999998,72.5036,0.0,0.0,0.0,0.0,37.32,0.0,0.0,0.0,0.0,2.6851,0.0,0.0,0.0,0.0,12.7746,0.0,0.0
2610,2012-04-18 18:00:00,0.0,238.100585,75.7677,0.0,0.0,0.0,0.0,39.107,0.0,0.0,0.0,0.0,2.815,0.0,0.0,0.0,0.0,13.3923,0.0,0.0
2611,2012-04-18 19:00:00,0.0,204.041088,79.5554,0.0,0.0,0.0,0.0,41.1105,0.0,0.0,0.0,0.0,2.9598,0.0,0.0,0.0,0.0,14.0812,0.0,0.0
2612,2012-04-18 20:00:00,0.0,162.183066,73.7076,0.0,0.0,0.0,0.0,37.7726,0.0,0.0,0.0,0.0,2.7157,0.0,0.0,0.0,0.0,12.92,0.0,0.0
2613,2012-04-18 21:00:00,0.0,172.49690900000002,67.6216,0.0,0.0,0.0,0.0,34.5601,0.0,0.0,0.0,0.0,2.4836,0.0,0.0,0.0,0.0,11.8158,0.0,0.0
2614,2012-04-18 22:00:00,0.0,192.93256599999998,62.1046,0.0,0.0,0.0,0.0,31.7334,0.0,0.0,0.0,0.0,2.2804,0.0,0.0,0.0,0.0,10.849,0.0,0.0
2615,2012-04-18 23:00:00,0.0,178.152199,56.9783,0.0,0.0,0.0,0.0,29.1638,0.0,0.0,0.0,0.0,2.0963,0.0,0.0,0.0,0.0,9.9734,0.0,0.0
2616,2012-04-19 00:00:00,0.0,177.368185,54.6237,0.0,0.0,0.0,0.0,28.0362,0.0,0.0,0.0,0.0,2.0162,0.0,0.0,0.0,0.0,9.5922,0.0,0.0
2617,2012-04-19 01:00:00,0.0,181.79830800000002,53.5701,0.0,0.0,0.0,0.0,27.5545,0.0,0.0,0.0,0.0,1.9823,0.0,0.0,0.0,0.0,9.4307,0.0,0.0
2618,2012-04-19 02:00:00,0.0,186.319049,53.4054,0.0,0.0,0.0,0.0,27.5514,0.0,0.0,0.0,0.0,1.983,0.0,0.0,0.0,0.0,9.4343,0.0,0.0
2620,2012-04-19 04:00:00,0.0,183.749909,59.2584,0.0,0.0,0.0,0.0,30.766,0.0,0.0,0.0,0.0,2.2167,0.0,0.0,0.0,0.0,10.5461,0.0,0.0
2621,2012-04-19 05:00:00,0.0,224.36400299999997,66.7327,0.0,0.0,0.0,0.0,34.8108,0.0,0.0,0.0,0.0,2.5101,0.0,0.0,0.0,0.0,11.9419,0.0,0.0
2622,2012-04-19 06:00:00,0.0,161.32123,72.4701,0.0,0.0,0.0,0.0,37.9072,0.0,0.0,0.0,0.0,2.7346,0.0,0.0,0.0,0.0,13.01,0.0,0.0
2623,2012-04-19 07:00:00,0.0,109.683392,75.8362,0.0,0.0,0.0,0.0,39.4954,0.0,0.0,0.0,0.0,2.8472,0.0,0.0,0.0,0.0,13.5454,0.0,0.0
2624,2012-04-19 08:00:00,0.0,127.282847,78.4748,0.0,0.0,0.0,0.0,40.6096,0.0,0.0,0.0,0.0,2.9244,0.0,0.0,0.0,0.0,13.9129,0.0,0.0
2625,2012-04-19 09:00:00,0.0,160.813101,79.0196,0.0,0.0,0.0,0.0,40.7935,0.0,0.0,0.0,0.0,2.9365,0.0,0.0,0.0,0.0,13.9703,0.0,0.0
2626,2012-04-19 10:00:00,0.0,182.134265,79.2459,0.0,0.0,0.0,0.0,40.8604,0.0,0.0,0.0,0.0,2.9407,0.0,0.0,0.0,0.0,13.9904,0.0,0.0
2627,2012-04-19 11:00:00,0.0,227.432283,78.953,0.0,0.0,0.0,0.0,40.687,0.0,0.0,0.0,0.0,2.928,0.0,0.0,0.0,0.0,13.9298,0.0,0.0
2628,2012-04-19 12:00:00,0.0,252.593058,74.7861,0.0,0.0,0.0,0.0,38.547,0.0,0.0,0.0,0.0,2.774,0.0,0.0,0.0,0.0,13.1975,0.0,0.0
2629,2012-04-19 13:00:00,0.0,227.707343,73.5467,0.0,0.0,0.0,0.0,37.8745,0.0,0.0,0.0,0.0,2.7252,0.0,0.0,0.0,0.0,12.9654,0.0,0.0
2630,2012-04-19 14:00:00,0.0,201.91206,73.0897,0.0,0.0,0.0,0.0,37.6196,0.0,0.0,0.0,0.0,2.7067,0.0,0.0,0.0,0.0,12.877,0.0,0.0
2632,2012-04-19 16:00:00,0.0,216.813234,72.012,0.0,0.0,0.0,0.0,37.0948,0.0,0.0,0.0,0.0,2.6693,0.0,0.0,0.0,0.0,12.6991,0.0,0.0
2633,2012-04-19 17:00:00,0.0,225.846921,72.2938,0.0,0.0,0.0,0.0,37.2956,0.0,0.0,0.0,0.0,2.6844,0.0,0.0,0.0,0.0,12.771,0.0,0.0
2634,2012-04-19 18:00:00,0.0,223.915173,74.3839,0.0,0.0,0.0,0.0,38.4249,0.0,0.0,0.0,0.0,2.7663,0.0,0.0,0.0,0.0,13.1606,0.0,0.0
2635,2012-04-19 19:00:00,0.0,199.465236,79.1042,0.0,0.0,0.0,0.0,40.9174,0.0,0.0,0.0,0.0,2.9464,0.0,0.0,0.0,0.0,14.0173,0.0,0.0
2636,2012-04-19 20:00:00,0.0,193.061995,74.1175,0.0,0.0,0.0,0.0,38.0441,0.0,0.0,0.0,0.0,2.736,0.0,0.0,0.0,0.0,13.0164,0.0,0.0
2637,2012-04-19 21:00:00,0.0,198.336249,68.1441,0.0,0.0,0.0,0.0,34.864,0.0,0.0,0.0,0.0,2.5059,0.0,0.0,0.0,0.0,11.9218,0.0,0.0
2638,2012-04-19 22:00:00,0.0,119.635865,62.5346,0.0,0.0,0.0,0.0,31.9592,0.0,0.0,0.0,0.0,2.2967,0.0,0.0,0.0,0.0,10.9265,0.0,0.0
2639,2012-04-19 23:00:00,0.0,-9.5587,58.0935,0.0,0.0,0.0,0.0,29.7689,0.0,0.0,0.0,0.0,2.1402,0.0,0.0,0.0,0.0,10.1822,0.0,0.0
2640,2012-04-20 00:00:00,0.0,181.924259,55.1049,0.0,0.0,0.0,0.0,28.2838,0.0,0.0,0.0,0.0,2.034,0.0,0.0,0.0,0.0,9.6769,0.0,0.0
2641,2012-04-20 01:00:00,0.0,189.759042,53.7786,0.0,0.0,0.0,0.0,27.7026,0.0,0.0,0.0,0.0,1.9934,0.0,0.0,0.0,0.0,9.4837,0.0,0.0
2642,2012-04-20 02:00:00,0.0,152.126963,53.4297,0.0,0.0,0.0,0.0,27.5633,0.0,0.0,0.0,0.0,1.9839,0.0,0.0,0.0,0.0,9.4383,0.0,0.0
2643,2012-04-20 03:00:00,0.0,119.12693600000001,54.1508,0.0,0.0,0.0,0.0,27.9945,0.0,0.0,0.0,0.0,2.0156,0.0,0.0,0.0,0.0,9.5894,0.0,0.0
2644,2012-04-20 04:00:00,0.0,107.82591799999999,59.192,0.0,0.0,0.0,0.0,30.7329,0.0,0.0,0.0,0.0,2.2144,0.0,0.0,0.0,0.0,10.5349,0.0,0.0
2645,2012-04-20 05:00:00,0.0,104.55936700000001,66.0827,0.0,0.0,0.0,0.0,34.4572,0.0,0.0,0.0,0.0,2.4845,0.0,0.0,0.0,0.0,11.8198,0.0,0.0
2646,2012-04-20 06:00:00,0.0,109.00213600000001,71.8283,0.0,0.0,0.0,0.0,37.5401,0.0,0.0,0.0,0.0,2.7078,0.0,0.0,0.0,0.0,12.8822,0.0,0.0
